npz_path,class_id,parcel_id,cover_pixels,n_channels
/content/chips_local/parcel_00074261.npz,7,74261,201,61
/content/chips_local/parcel_00212011.npz,11,212011,54,61
/content/chips_local/parcel_00124208.npz,12,124208,92,61
/content/chips_local/parcel_00033950.npz,8,33950,178,61
/content/chips_local/parcel_00149645.npz,14,149645,112,61
/content/chips_local/parcel_00052991.npz,11,52991,1255,61
/content/chips_local/parcel_00269723.npz,11,269723,83,61
/content/chips_local/parcel_00041274.npz,9,41274,108,61
/content/chips_local/parcel_00035436.npz,2,35436,246,61
/content/chips_local/parcel_00084263.npz,6,84263,67,61
/content/chips_local/parcel_00016083.npz,4,16083,117,61
/content/chips_local/parcel_00001166.npz,3,1166,190,61
/content/chips_local/parcel_00068880.npz,7,68880,244,61
/content/chips_local/parcel_00083789.npz,8,83789,223,61
/content/chips_local/parcel_00034359.npz,1,34359,60,61
/content/chips_local/parcel_00035290.npz,11,35290,61,61
/content/chips_local/parcel_00249939.npz,11,249939,52,61
/content/chips_local/parcel_00123334.npz,5,123334,72,61
/content/chips_local/parcel_00216861.npz,10,216861,381,61
/content/chips_local/parcel_00148644.npz,12,148644,92,61
/content/chips_local/parcel_00188485.npz,10,188485,85,61
/content/chips_local/parcel_00067307.npz,7,67307,362,61
/content/chips_local/parcel_00002943.npz,9,2943,122,61
/content/chips_local/parcel_00350947.npz,11,350947,51,61
/content/chips_local/parcel_00035439.npz,2,35439,417,61
/content/chips_local/parcel_00049077.npz,2,49077,89,61
/content/chips_local/parcel_00068590.npz,10,68590,135,61
/content/chips_local/parcel_00030108.npz,3,30108,112,61
/content/chips_local/parcel_00068523.npz,9,68523,106,61
/content/chips_local/parcel_00087921.npz,5,87921,129,61
/content/chips_local/parcel_00046099.npz,8,46099,332,61
/content/chips_local/parcel_00115284.npz,12,115284,168,61
/content/chips_local/parcel_00093984.npz,8,93984,308,61
/content/chips_local/parcel_00033238.npz,6,33238,67,61
/content/chips_local/parcel_00369430.npz,16,369430,129,61
/content/chips_local/parcel_00050506.npz,14,50506,179,61
/content/chips_local/parcel_00026437.npz,3,26437,98,61
/content/chips_local/parcel_00219058.npz,11,219058,51,61
/content/chips_local/parcel_00144877.npz,19,144877,233,61
/content/chips_local/parcel_00088779.npz,11,88779,52,61
/content/chips_local/parcel_00217672.npz,17,217672,299,61
/content/chips_local/parcel_00114780.npz,6,114780,53,61
/content/chips_local/parcel_00274186.npz,13,274186,73,61
/content/chips_local/parcel_00040982.npz,6,40982,67,61
/content/chips_local/parcel_00000508.npz,0,508,117,61
/content/chips_local/parcel_00040992.npz,1,40992,81,61
/content/chips_local/parcel_00182077.npz,12,182077,83,61
/content/chips_local/parcel_00000681.npz,11,681,945,61
/content/chips_local/parcel_00002344.npz,3,2344,70,61
/content/chips_local/parcel_00064814.npz,5,64814,69,61
/content/chips_local/parcel_00056762.npz,9,56762,600,61
/content/chips_local/parcel_00034603.npz,4,34603,130,61
/content/chips_local/parcel_00213115.npz,10,213115,127,61
/content/chips_local/parcel_00084142.npz,8,84142,50,61
/content/chips_local/parcel_00025389.npz,3,25389,143,61
/content/chips_local/parcel_00056178.npz,4,56178,58,61
/content/chips_local/parcel_00122572.npz,19,122572,486,61
/content/chips_local/parcel_00086990.npz,9,86990,107,61
/content/chips_local/parcel_00020508.npz,3,20508,77,61
/content/chips_local/parcel_00368591.npz,11,368591,1076,61
/content/chips_local/parcel_00045993.npz,9,45993,77,61
/content/chips_local/parcel_00002641.npz,3,2641,173,61
/content/chips_local/parcel_00064921.npz,7,64921,60,61
/content/chips_local/parcel_00001377.npz,0,1377,100,61
/content/chips_local/parcel_00041273.npz,8,41273,136,61
/content/chips_local/parcel_00056193.npz,4,56193,191,61
/content/chips_local/parcel_00065310.npz,5,65310,88,61
/content/chips_local/parcel_00020072.npz,8,20072,198,61
/content/chips_local/parcel_00035336.npz,2,35336,75,61
/content/chips_local/parcel_00103551.npz,6,103551,53,61
/content/chips_local/parcel_00021222.npz,3,21222,72,61
/content/chips_local/parcel_00055085.npz,9,55085,126,61
/content/chips_local/parcel_00115278.npz,9,115278,208,61
/content/chips_local/parcel_00317598.npz,11,317598,1632,61
/content/chips_local/parcel_00022567.npz,1,22567,92,61
/content/chips_local/parcel_00104449.npz,6,104449,102,61
/content/chips_local/parcel_00040923.npz,1,40923,117,61
/content/chips_local/parcel_00114248.npz,6,114248,66,61
/content/chips_local/parcel_00087518.npz,6,87518,103,61
/content/chips_local/parcel_00034095.npz,2,34095,52,61
/content/chips_local/parcel_00204978.npz,16,204978,98,61
/content/chips_local/parcel_00108576.npz,6,108576,56,61
/content/chips_local/parcel_00071108.npz,6,71108,115,61
/content/chips_local/parcel_00001335.npz,3,1335,122,61
/content/chips_local/parcel_00240028.npz,10,240028,346,61
/content/chips_local/parcel_00211104.npz,10,211104,201,61
/content/chips_local/parcel_00001978.npz,3,1978,100,61
/content/chips_local/parcel_00051732.npz,2,51732,98,61
/content/chips_local/parcel_00001905.npz,0,1905,59,61
/content/chips_local/parcel_00161219.npz,10,161219,1450,61
/content/chips_local/parcel_00041448.npz,3,41448,57,61
/content/chips_local/parcel_00052745.npz,5,52745,55,61
/content/chips_local/parcel_00225037.npz,11,225037,83,61
/content/chips_local/parcel_00034254.npz,8,34254,80,61
/content/chips_local/parcel_00083626.npz,8,83626,142,61
/content/chips_local/parcel_00032843.npz,3,32843,74,61
/content/chips_local/parcel_00023495.npz,3,23495,236,61
/content/chips_local/parcel_00105895.npz,7,105895,146,61
/content/chips_local/parcel_00062644.npz,7,62644,69,61
/content/chips_local/parcel_00029193.npz,1,29193,51,61
/content/chips_local/parcel_00000851.npz,2,851,55,61
/content/chips_local/parcel_00185842.npz,12,185842,171,61
/content/chips_local/parcel_00044281.npz,1,44281,52,61
/content/chips_local/parcel_00346787.npz,14,346787,90,61
/content/chips_local/parcel_00112438.npz,12,112438,60,61
/content/chips_local/parcel_00001496.npz,0,1496,121,61
/content/chips_local/parcel_00093733.npz,8,93733,109,61
/content/chips_local/parcel_00241145.npz,10,241145,99,61
/content/chips_local/parcel_00051033.npz,4,51033,88,61
/content/chips_local/parcel_00228049.npz,11,228049,90,61
/content/chips_local/parcel_00049104.npz,2,49104,83,61
/content/chips_local/parcel_00149187.npz,12,149187,328,61
/content/chips_local/parcel_00087788.npz,8,87788,124,61
/content/chips_local/parcel_00001178.npz,0,1178,154,61
/content/chips_local/parcel_00022462.npz,3,22462,130,61
/content/chips_local/parcel_00243382.npz,10,243382,75,61
/content/chips_local/parcel_00047894.npz,8,47894,109,61
/content/chips_local/parcel_00072819.npz,8,72819,159,61
/content/chips_local/parcel_00035400.npz,4,35400,58,61
/content/chips_local/parcel_00187717.npz,18,187717,166,61
/content/chips_local/parcel_00021397.npz,1,21397,52,61
/content/chips_local/parcel_00182570.npz,12,182570,119,61
/content/chips_local/parcel_00065872.npz,14,65872,198,61
/content/chips_local/parcel_00016070.npz,4,16070,64,61
/content/chips_local/parcel_00083125.npz,6,83125,149,61
/content/chips_local/parcel_00196150.npz,16,196150,53,61
/content/chips_local/parcel_00133431.npz,5,133431,173,61
/content/chips_local/parcel_00242793.npz,11,242793,87,61
/content/chips_local/parcel_00001198.npz,0,1198,51,61
/content/chips_local/parcel_00082137.npz,6,82137,114,61
/content/chips_local/parcel_00176257.npz,16,176257,81,61
/content/chips_local/parcel_00043481.npz,1,43481,108,61
/content/chips_local/parcel_00174127.npz,12,174127,69,61
/content/chips_local/parcel_00023957.npz,1,23957,63,61
/content/chips_local/parcel_00115832.npz,10,115832,130,61
/content/chips_local/parcel_00350116.npz,11,350116,123,61
/content/chips_local/parcel_00080300.npz,5,80300,63,61
/content/chips_local/parcel_00128598.npz,5,128598,84,61
/content/chips_local/parcel_00002813.npz,3,2813,193,61
/content/chips_local/parcel_00049072.npz,2,49072,129,61
/content/chips_local/parcel_00038322.npz,2,38322,91,61
/content/chips_local/parcel_00041665.npz,4,41665,50,61
/content/chips_local/parcel_00024841.npz,3,24841,94,61
/content/chips_local/parcel_00001960.npz,0,1960,91,61
/content/chips_local/parcel_00357894.npz,16,357894,139,61
/content/chips_local/parcel_00151863.npz,12,151863,81,61
/content/chips_local/parcel_00086501.npz,7,86501,119,61
/content/chips_local/parcel_00064013.npz,5,64013,66,61
/content/chips_local/parcel_00066223.npz,6,66223,56,61
/content/chips_local/parcel_00191414.npz,12,191414,122,61
/content/chips_local/parcel_00093965.npz,8,93965,114,61
/content/chips_local/parcel_00048213.npz,16,48213,101,61
/content/chips_local/parcel_00088249.npz,5,88249,82,61
/content/chips_local/parcel_00068876.npz,2,68876,94,61
/content/chips_local/parcel_00101350.npz,7,101350,52,61
/content/chips_local/parcel_00133406.npz,14,133406,308,61
/content/chips_local/parcel_00001825.npz,0,1825,224,61
/content/chips_local/parcel_00043465.npz,1,43465,61,61
/content/chips_local/parcel_00100729.npz,7,100729,249,61
/content/chips_local/parcel_00062027.npz,8,62027,72,61
/content/chips_local/parcel_00002458.npz,4,2458,55,61
/content/chips_local/parcel_00000770.npz,4,770,136,61
/content/chips_local/parcel_00179345.npz,11,179345,112,61
/content/chips_local/parcel_00022365.npz,11,22365,1725,61
/content/chips_local/parcel_00189265.npz,14,189265,347,61
/content/chips_local/parcel_00023500.npz,1,23500,168,61
/content/chips_local/parcel_00016072.npz,2,16072,130,61
/content/chips_local/parcel_00001239.npz,3,1239,114,61
/content/chips_local/parcel_00363312.npz,19,363312,120,61
/content/chips_local/parcel_00047567.npz,8,47567,222,61
/content/chips_local/parcel_00342926.npz,14,342926,53,61
/content/chips_local/parcel_00052766.npz,9,52766,69,61
/content/chips_local/parcel_00006055.npz,3,6055,63,61
/content/chips_local/parcel_00213277.npz,16,213277,141,61
/content/chips_local/parcel_00067069.npz,2,67069,65,61
/content/chips_local/parcel_00065048.npz,5,65048,72,61
/content/chips_local/parcel_00039502.npz,1,39502,126,61
/content/chips_local/parcel_00307198.npz,14,307198,62,61
/content/chips_local/parcel_00094742.npz,8,94742,206,61
/content/chips_local/parcel_00032674.npz,3,32674,94,61
/content/chips_local/parcel_00023481.npz,3,23481,150,61
/content/chips_local/parcel_00068526.npz,9,68526,111,61
/content/chips_local/parcel_00050056.npz,6,50056,75,61
/content/chips_local/parcel_00083174.npz,8,83174,191,61
/content/chips_local/parcel_00171421.npz,16,171421,60,61
/content/chips_local/parcel_00170689.npz,10,170689,126,61
/content/chips_local/parcel_00105872.npz,6,105872,144,61
/content/chips_local/parcel_00219953.npz,19,219953,57,61
/content/chips_local/parcel_00081655.npz,8,81655,274,61
/content/chips_local/parcel_00082020.npz,8,82020,158,61
/content/chips_local/parcel_00113882.npz,7,113882,79,61
/content/chips_local/parcel_00377702.npz,11,377702,140,61
/content/chips_local/parcel_00128585.npz,5,128585,62,61
/content/chips_local/parcel_00083159.npz,8,83159,221,61
/content/chips_local/parcel_00087940.npz,5,87940,104,61
/content/chips_local/parcel_00112252.npz,7,112252,58,61
/content/chips_local/parcel_00196982.npz,10,196982,60,61
/content/chips_local/parcel_00270075.npz,14,270075,413,61
/content/chips_local/parcel_00002185.npz,3,2185,63,61
/content/chips_local/parcel_00189764.npz,11,189764,210,61
/content/chips_local/parcel_00054340.npz,4,54340,84,61
/content/chips_local/parcel_00101896.npz,11,101896,75,61
/content/chips_local/parcel_00042825.npz,1,42825,99,61
/content/chips_local/parcel_00362999.npz,18,362999,102,61
/content/chips_local/parcel_00068598.npz,2,68598,58,61
/content/chips_local/parcel_00195332.npz,16,195332,100,61
/content/chips_local/parcel_00046161.npz,7,46161,95,61
/content/chips_local/parcel_00066109.npz,5,66109,54,61
/content/chips_local/parcel_00068018.npz,2,68018,342,61
/content/chips_local/parcel_00080669.npz,5,80669,68,61
/content/chips_local/parcel_00064083.npz,6,64083,305,61
/content/chips_local/parcel_00043726.npz,12,43726,82,61
/content/chips_local/parcel_00171771.npz,14,171771,59,61
/content/chips_local/parcel_00036238.npz,4,36238,54,61
/content/chips_local/parcel_00053623.npz,2,53623,89,61
/content/chips_local/parcel_00137572.npz,10,137572,301,61
/content/chips_local/parcel_00032800.npz,1,32800,57,61
/content/chips_local/parcel_00050041.npz,6,50041,81,61
/content/chips_local/parcel_00035366.npz,9,35366,79,61
/content/chips_local/parcel_00033107.npz,2,33107,175,61
/content/chips_local/parcel_00120870.npz,5,120870,55,61
/content/chips_local/parcel_00028782.npz,4,28782,70,61
/content/chips_local/parcel_00111593.npz,6,111593,114,61
/content/chips_local/parcel_00084873.npz,8,84873,238,61
/content/chips_local/parcel_00017924.npz,3,17924,60,61
/content/chips_local/parcel_00281557.npz,16,281557,74,61
/content/chips_local/parcel_00000969.npz,4,969,200,61
/content/chips_local/parcel_00214514.npz,10,214514,174,61
/content/chips_local/parcel_00245376.npz,19,245376,382,61
/content/chips_local/parcel_00012243.npz,9,12243,59,61
/content/chips_local/parcel_00039961.npz,12,39961,123,61
/content/chips_local/parcel_00228478.npz,19,228478,1022,61
/content/chips_local/parcel_00071287.npz,9,71287,382,61
/content/chips_local/parcel_00102006.npz,9,102006,85,61
/content/chips_local/parcel_00041500.npz,4,41500,66,61
/content/chips_local/parcel_00064817.npz,5,64817,66,61
/content/chips_local/parcel_00023508.npz,9,23508,60,61
/content/chips_local/parcel_00032678.npz,14,32678,176,61
/content/chips_local/parcel_00209790.npz,18,209790,178,61
/content/chips_local/parcel_00022555.npz,4,22555,100,61
/content/chips_local/parcel_00070800.npz,5,70800,92,61
/content/chips_local/parcel_00001196.npz,0,1196,88,61
/content/chips_local/parcel_00002787.npz,1,2787,58,61
/content/chips_local/parcel_00041306.npz,11,41306,119,61
/content/chips_local/parcel_00191428.npz,17,191428,81,61
/content/chips_local/parcel_00002074.npz,3,2074,87,61
/content/chips_local/parcel_00059770.npz,12,59770,56,61
/content/chips_local/parcel_00039230.npz,8,39230,85,61
/content/chips_local/parcel_00024707.npz,12,24707,52,61
/content/chips_local/parcel_00168155.npz,12,168155,229,61
/content/chips_local/parcel_00073569.npz,9,73569,88,61
/content/chips_local/parcel_00187755.npz,10,187755,233,61
/content/chips_local/parcel_00060001.npz,7,60001,93,61
/content/chips_local/parcel_00059788.npz,12,59788,85,61
/content/chips_local/parcel_00001002.npz,4,1002,90,61
/content/chips_local/parcel_00175526.npz,12,175526,184,61
/content/chips_local/parcel_00001213.npz,0,1213,107,61
/content/chips_local/parcel_00047521.npz,16,47521,52,61
/content/chips_local/parcel_00070502.npz,2,70502,193,61
/content/chips_local/parcel_00057464.npz,8,57464,331,61
/content/chips_local/parcel_00058150.npz,12,58150,527,61
/content/chips_local/parcel_00030262.npz,4,30262,74,61
/content/chips_local/parcel_00043574.npz,10,43574,157,61
/content/chips_local/parcel_00058694.npz,5,58694,64,61
/content/chips_local/parcel_00051542.npz,7,51542,181,61
/content/chips_local/parcel_00038825.npz,12,38825,88,61
/content/chips_local/parcel_00016087.npz,4,16087,234,61
/content/chips_local/parcel_00256493.npz,10,256493,304,61
/content/chips_local/parcel_00368592.npz,11,368592,920,61
/content/chips_local/parcel_00082473.npz,6,82473,71,61
/content/chips_local/parcel_00214751.npz,11,214751,50,61
/content/chips_local/parcel_00033939.npz,7,33939,84,61
/content/chips_local/parcel_00067976.npz,2,67976,119,61
/content/chips_local/parcel_00138975.npz,5,138975,70,61
/content/chips_local/parcel_00128283.npz,11,128283,61,61
/content/chips_local/parcel_00033139.npz,3,33139,238,61
/content/chips_local/parcel_00120140.npz,16,120140,51,61
/content/chips_local/parcel_00307219.npz,14,307219,72,61
/content/chips_local/parcel_00054473.npz,4,54473,56,61
/content/chips_local/parcel_00149748.npz,12,149748,109,61
/content/chips_local/parcel_00000081.npz,2,81,114,61
/content/chips_local/parcel_00114169.npz,12,114169,65,61
/content/chips_local/parcel_00044258.npz,1,44258,52,61
/content/chips_local/parcel_00064018.npz,12,64018,58,61
/content/chips_local/parcel_00367408.npz,14,367408,117,61
/content/chips_local/parcel_00072053.npz,9,72053,262,61
/content/chips_local/parcel_00000826.npz,0,826,251,61
/content/chips_local/parcel_00017303.npz,4,17303,61,61
/content/chips_local/parcel_00145329.npz,17,145329,152,61
/content/chips_local/parcel_00002094.npz,0,2094,63,61
/content/chips_local/parcel_00068170.npz,5,68170,85,61
/content/chips_local/parcel_00105380.npz,9,105380,636,61
/content/chips_local/parcel_00094297.npz,8,94297,200,61
/content/chips_local/parcel_00048243.npz,8,48243,122,61
/content/chips_local/parcel_00055365.npz,12,55365,54,61
/content/chips_local/parcel_00161722.npz,12,161722,53,61
/content/chips_local/parcel_00041280.npz,1,41280,116,61
/content/chips_local/parcel_00059705.npz,2,59705,55,61
/content/chips_local/parcel_00174138.npz,12,174138,111,61
/content/chips_local/parcel_00001965.npz,0,1965,97,61
/content/chips_local/parcel_00000776.npz,0,776,77,61
/content/chips_local/parcel_00001499.npz,0,1499,110,61
/content/chips_local/parcel_00124522.npz,5,124522,52,61
/content/chips_local/parcel_00026793.npz,1,26793,98,61
/content/chips_local/parcel_00024457.npz,1,24457,87,61
/content/chips_local/parcel_00334403.npz,11,334403,71,61
/content/chips_local/parcel_00088588.npz,9,88588,126,61
/content/chips_local/parcel_00047572.npz,8,47572,499,61
/content/chips_local/parcel_00022459.npz,3,22459,74,61
/content/chips_local/parcel_00083176.npz,8,83176,97,61
/content/chips_local/parcel_00111706.npz,9,111706,131,61
/content/chips_local/parcel_00143514.npz,5,143514,96,61
/content/chips_local/parcel_00112166.npz,10,112166,1692,61
/content/chips_local/parcel_00281596.npz,11,281596,55,61
/content/chips_local/parcel_00081157.npz,6,81157,123,61
/content/chips_local/parcel_00001458.npz,0,1458,81,61
/content/chips_local/parcel_00037268.npz,4,37268,130,61
/content/chips_local/parcel_00224256.npz,10,224256,101,61
/content/chips_local/parcel_00059775.npz,12,59775,104,61
/content/chips_local/parcel_00191412.npz,10,191412,136,61
/content/chips_local/parcel_00373090.npz,11,373090,52,61
/content/chips_local/parcel_00124916.npz,7,124916,195,61
/content/chips_local/parcel_00022196.npz,8,22196,158,61
/content/chips_local/parcel_00000899.npz,0,899,69,61
/content/chips_local/parcel_00000807.npz,0,807,78,61
/content/chips_local/parcel_00000036.npz,17,36,56,61
/content/chips_local/parcel_00104947.npz,12,104947,66,61
/content/chips_local/parcel_00018231.npz,10,18231,98,61
/content/chips_local/parcel_00224477.npz,10,224477,89,61
/content/chips_local/parcel_00092027.npz,6,92027,52,61
/content/chips_local/parcel_00161740.npz,12,161740,108,61
/content/chips_local/parcel_00093982.npz,8,93982,254,61
/content/chips_local/parcel_00211109.npz,10,211109,212,61
/content/chips_local/parcel_00088242.npz,5,88242,53,61
/content/chips_local/parcel_00094127.npz,8,94127,74,61
/content/chips_local/parcel_00041723.npz,3,41723,53,61
/content/chips_local/parcel_00048188.npz,8,48188,56,61
/content/chips_local/parcel_00055093.npz,7,55093,73,61
/content/chips_local/parcel_00043377.npz,1,43377,64,61
/content/chips_local/parcel_00133803.npz,11,133803,82,61
/content/chips_local/parcel_00084581.npz,10,84581,164,61
/content/chips_local/parcel_00069805.npz,10,69805,92,61
/content/chips_local/parcel_00068003.npz,2,68003,222,61
/content/chips_local/parcel_00081435.npz,11,81435,1986,61
/content/chips_local/parcel_00066562.npz,19,66562,288,61
/content/chips_local/parcel_00237416.npz,10,237416,99,61
/content/chips_local/parcel_00001889.npz,0,1889,55,61
/content/chips_local/parcel_00000362.npz,3,362,349,61
/content/chips_local/parcel_00025448.npz,4,25448,104,61
/content/chips_local/parcel_00056202.npz,4,56202,261,61
/content/chips_local/parcel_00018442.npz,3,18442,348,61
/content/chips_local/parcel_00000194.npz,0,194,51,61
/content/chips_local/parcel_00065031.npz,5,65031,144,61
/content/chips_local/parcel_00001485.npz,0,1485,59,61
/content/chips_local/parcel_00039307.npz,1,39307,110,61
/content/chips_local/parcel_00226873.npz,11,226873,83,61
/content/chips_local/parcel_00277124.npz,13,277124,58,61
/content/chips_local/parcel_00076867.npz,6,76867,58,61
/content/chips_local/parcel_00342289.npz,11,342289,105,61
/content/chips_local/parcel_00041293.npz,9,41293,199,61
/content/chips_local/parcel_00092516.npz,8,92516,52,61
/content/chips_local/parcel_00371627.npz,19,371627,80,61
/content/chips_local/parcel_00104667.npz,6,104667,81,61
/content/chips_local/parcel_00048464.npz,2,48464,160,61
/content/chips_local/parcel_00031503.npz,14,31503,121,61
/content/chips_local/parcel_00099334.npz,6,99334,91,61
/content/chips_local/parcel_00117060.npz,11,117060,64,61
/content/chips_local/parcel_00023870.npz,3,23870,50,61
/content/chips_local/parcel_00046121.npz,4,46121,75,61
/content/chips_local/parcel_00044265.npz,14,44265,259,61
/content/chips_local/parcel_00073534.npz,9,73534,149,61
/content/chips_local/parcel_00032764.npz,10,32764,58,61
/content/chips_local/parcel_00065436.npz,6,65436,53,61
/content/chips_local/parcel_00024714.npz,7,24714,67,61
/content/chips_local/parcel_00001338.npz,3,1338,821,61
/content/chips_local/parcel_00001051.npz,0,1051,89,61
/content/chips_local/parcel_00117403.npz,5,117403,59,61
/content/chips_local/parcel_00116905.npz,7,116905,57,61
/content/chips_local/parcel_00065301.npz,5,65301,59,61
/content/chips_local/parcel_00039949.npz,14,39949,67,61
/content/chips_local/parcel_00243394.npz,11,243394,101,61
/content/chips_local/parcel_00260045.npz,10,260045,260,61
/content/chips_local/parcel_00056119.npz,10,56119,63,61
/content/chips_local/parcel_00041973.npz,9,41973,115,61
/content/chips_local/parcel_00002998.npz,12,2998,298,61
/content/chips_local/parcel_00069210.npz,7,69210,173,61
/content/chips_local/parcel_00082019.npz,8,82019,138,61
/content/chips_local/parcel_00161863.npz,12,161863,195,61
/content/chips_local/parcel_00088683.npz,5,88683,71,61
/content/chips_local/parcel_00109603.npz,6,109603,93,61
/content/chips_local/parcel_00244648.npz,10,244648,201,61
/content/chips_local/parcel_00128266.npz,5,128266,95,61
/content/chips_local/parcel_00002249.npz,0,2249,82,61
/content/chips_local/parcel_00007792.npz,2,7792,104,61
/content/chips_local/parcel_00038760.npz,3,38760,133,61
/content/chips_local/parcel_00025358.npz,1,25358,283,61
/content/chips_local/parcel_00238965.npz,10,238965,146,61
/content/chips_local/parcel_00112784.npz,6,112784,60,61
/content/chips_local/parcel_00104926.npz,7,104926,69,61
/content/chips_local/parcel_00027756.npz,12,27756,68,61
/content/chips_local/parcel_00033936.npz,1,33936,122,61
/content/chips_local/parcel_00047190.npz,2,47190,164,61
/content/chips_local/parcel_00047247.npz,12,47247,81,61
/content/chips_local/parcel_00052841.npz,4,52841,51,61
/content/chips_local/parcel_00169805.npz,10,169805,70,61
/content/chips_local/parcel_00083419.npz,8,83419,333,61
/content/chips_local/parcel_00033167.npz,1,33167,64,61
/content/chips_local/parcel_00064268.npz,17,64268,60,61
/content/chips_local/parcel_00045996.npz,9,45996,206,61
/content/chips_local/parcel_00071173.npz,2,71173,197,61
/content/chips_local/parcel_00152688.npz,11,152688,102,61
/content/chips_local/parcel_00002161.npz,3,2161,59,61
/content/chips_local/parcel_00032756.npz,12,32756,253,61
/content/chips_local/parcel_00055371.npz,7,55371,395,61
/content/chips_local/parcel_00071289.npz,9,71289,59,61
/content/chips_local/parcel_00054616.npz,7,54616,118,61
/content/chips_local/parcel_00002210.npz,1,2210,92,61
/content/chips_local/parcel_00071288.npz,9,71288,69,61
/content/chips_local/parcel_00215200.npz,10,215200,147,61
/content/chips_local/parcel_00000472.npz,0,472,113,61
/content/chips_local/parcel_00062699.npz,9,62699,73,61
/content/chips_local/parcel_00172433.npz,10,172433,100,61
/content/chips_local/parcel_00050838.npz,2,50838,548,61
/content/chips_local/parcel_00133892.npz,12,133892,403,61
/content/chips_local/parcel_00135436.npz,14,135436,470,61
/content/chips_local/parcel_00230830.npz,17,230830,130,61
/content/chips_local/parcel_00001695.npz,0,1695,101,61
/content/chips_local/parcel_00213018.npz,12,213018,234,61
/content/chips_local/parcel_00065332.npz,5,65332,133,61
/content/chips_local/parcel_00065331.npz,5,65331,70,61
/content/chips_local/parcel_00018465.npz,1,18465,71,61
/content/chips_local/parcel_00364286.npz,17,364286,81,61
/content/chips_local/parcel_00199145.npz,10,199145,74,61
/content/chips_local/parcel_00001831.npz,0,1831,145,61
/content/chips_local/parcel_00031878.npz,4,31878,139,61
/content/chips_local/parcel_00087531.npz,9,87531,299,61
/content/chips_local/parcel_00057359.npz,4,57359,53,61
/content/chips_local/parcel_00003768.npz,3,3768,139,61
/content/chips_local/parcel_00080379.npz,5,80379,134,61
/content/chips_local/parcel_00225424.npz,11,225424,58,61
/content/chips_local/parcel_00080238.npz,7,80238,63,61
/content/chips_local/parcel_00021491.npz,9,21491,50,61
/content/chips_local/parcel_00044332.npz,2,44332,54,61
/content/chips_local/parcel_00000817.npz,0,817,53,61
/content/chips_local/parcel_00055044.npz,7,55044,69,61
/content/chips_local/parcel_00054467.npz,4,54467,57,61
/content/chips_local/parcel_00099210.npz,7,99210,103,61
/content/chips_local/parcel_00040896.npz,1,40896,53,61
/content/chips_local/parcel_00012215.npz,3,12215,51,61
/content/chips_local/parcel_00040994.npz,1,40994,50,61
/content/chips_local/parcel_00053581.npz,5,53581,126,61
/content/chips_local/parcel_00041427.npz,1,41427,222,61
/content/chips_local/parcel_00068012.npz,2,68012,361,61
/content/chips_local/parcel_00020075.npz,3,20075,129,61
/content/chips_local/parcel_00017315.npz,4,17315,70,61
/content/chips_local/parcel_00089508.npz,5,89508,103,61
/content/chips_local/parcel_00065851.npz,8,65851,164,61
/content/chips_local/parcel_00383868.npz,13,383868,52,61
/content/chips_local/parcel_00018378.npz,1,18378,64,61
/content/chips_local/parcel_00104680.npz,6,104680,50,61
/content/chips_local/parcel_00066748.npz,9,66748,100,61
/content/chips_local/parcel_00018213.npz,3,18213,64,61
/content/chips_local/parcel_00043724.npz,12,43724,380,61
/content/chips_local/parcel_00000741.npz,4,741,76,61
/content/chips_local/parcel_00001868.npz,0,1868,133,61
/content/chips_local/parcel_00189872.npz,10,189872,75,61
/content/chips_local/parcel_00370813.npz,11,370813,69,61
/content/chips_local/parcel_00042074.npz,4,42074,54,61
/content/chips_local/parcel_00002002.npz,0,2002,57,61
/content/chips_local/parcel_00110316.npz,5,110316,68,61
/content/chips_local/parcel_00083586.npz,6,83586,58,61
/content/chips_local/parcel_00028480.npz,2,28480,199,61
/content/chips_local/parcel_00018219.npz,4,18219,66,61
/content/chips_local/parcel_00000212.npz,1,212,92,61
/content/chips_local/parcel_00086361.npz,5,86361,69,61
/content/chips_local/parcel_00022729.npz,4,22729,152,61
/content/chips_local/parcel_00133401.npz,14,133401,169,61
/content/chips_local/parcel_00184311.npz,11,184311,98,61
/content/chips_local/parcel_00087884.npz,14,87884,69,61
/content/chips_local/parcel_00099038.npz,5,99038,78,61
/content/chips_local/parcel_00088346.npz,13,88346,57,61
/content/chips_local/parcel_00069597.npz,7,69597,54,61
/content/chips_local/parcel_00021387.npz,1,21387,90,61
/content/chips_local/parcel_00058804.npz,14,58804,135,61
/content/chips_local/parcel_00098869.npz,12,98869,92,61
/content/chips_local/parcel_00037119.npz,14,37119,249,61
/content/chips_local/parcel_00068977.npz,2,68977,94,61
/content/chips_local/parcel_00362152.npz,17,362152,72,61
/content/chips_local/parcel_00001129.npz,0,1129,202,61
/content/chips_local/parcel_00039122.npz,4,39122,195,61
/content/chips_local/parcel_00001731.npz,3,1731,228,61
/content/chips_local/parcel_00034261.npz,8,34261,570,61
/content/chips_local/parcel_00098685.npz,7,98685,91,61
/content/chips_local/parcel_00124273.npz,12,124273,95,61
/content/chips_local/parcel_00041287.npz,8,41287,248,61
/content/chips_local/parcel_00052837.npz,4,52837,78,61
/content/chips_local/parcel_00000756.npz,1,756,88,61
/content/chips_local/parcel_00043802.npz,4,43802,131,61
/content/chips_local/parcel_00058539.npz,2,58539,95,61
